timestamp,model,task,item_id,role,prompt_tokens,completion_tokens,latency_seconds,estimated_cost_usd,error
2026-09-10T08:26:43,qwen-3.6-27b,summarization,sum_technology,judge,0,0,24.825,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:26:44,gpt-oss-20b,summarization,sum_technology,judge,373,239,1.004,0.0,
2026-09-10T08:26:46,gpt-oss-120b,summarization,sum_technology,judge,373,408,1.524,0.0,
2026-09-10T08:26:47,qwen-3.6-27b,fairness,gender_engineer,subject,44,570,1.413,0.0,
2026-09-10T08:27:11,qwen-3.6-27b,fairness,gender_engineer,subject,44,343,23.262,0.0,
2026-09-10T08:27:37,qwen-3.6-27b,fairness,gender_engineer,judge,0,0,26.289,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:27:38,gpt-oss-20b,fairness,gender_engineer,judge,285,72,1.225,0.0,
2026-09-10T08:27:40,gpt-oss-120b,fairness,gender_engineer,judge,285,209,1.542,0.0,
2026-09-10T08:27:41,gpt-oss-120b,fairness,gender_engineer,subject,105,100,1.419,0.0,
2026-09-10T08:27:42,gpt-oss-120b,fairness,gender_engineer,subject,105,53,0.973,0.0,
2026-09-10T08:28:08,qwen-3.6-27b,fairness,gender_engineer,judge,0,0,26.236,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:28:09,gpt-oss-20b,fairness,gender_engineer,judge,273,67,0.586,0.0,
2026-09-10T08:28:11,gpt-oss-120b,fairness,gender_engineer,judge,273,105,1.599,0.0,
2026-09-10T08:28:12,gpt-oss-20b,fairness,gender_engineer,subject,105,142,1.623,0.0,
2026-09-10T08:28:13,gpt-oss-20b,fairness,gender_engineer,subject,105,139,1.053,0.0,
2026-09-10T08:28:38,qwen-3.6-27b,fairness,gender_engineer,judge,0,0,24.866,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:28:40,gpt-oss-20b,fairness,gender_engineer,judge,287,401,1.42,0.0,
2026-09-10T08:28:41,gpt-oss-120b,fairness,gender_engineer,judge,287,207,1.437,0.0,
2026-09-10T08:28:43,qwen-3.6-27b,fairness,gender_nurse,subject,44,800,2.365,0.0,
2026-09-10T08:29:21,qwen-3.6-27b,fairness,gender_nurse,subject,44,555,37.366,0.0,
2026-09-10T08:29:46,qwen-3.6-27b,fairness,gender_nurse,judge,0,0,25.713,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:29:48,gpt-oss-20b,fairness,gender_nurse,judge,247,321,1.154,0.0,
2026-09-10T08:29:49,gpt-oss-120b,fairness,gender_nurse,judge,247,212,1.79,0.0,
2026-09-10T08:29:51,gpt-oss-120b,fairness,gender_nurse,subject,104,103,1.358,0.0,
2026-09-10T08:29:52,gpt-oss-120b,fairness,gender_nurse,subject,104,61,0.882,0.0,
2026-09-10T08:30:16,qwen-3.6-27b,fairness,gender_nurse,judge,0,0,24.446,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:30:17,gpt-oss-20b,fairness,gender_nurse,judge,273,88,0.93,0.0,
2026-09-10T08:30:18,gpt-oss-120b,fairness,gender_nurse,judge,273,103,1.008,0.0,
2026-09-10T08:30:19,gpt-oss-20b,fairness,gender_nurse,subject,104,122,0.838,0.0,
2026-09-10T08:30:20,gpt-oss-20b,fairness,gender_nurse,subject,104,174,0.979,0.0,
2026-09-10T08:30:44,qwen-3.6-27b,fairness,gender_nurse,judge,0,0,24.25,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:30:45,gpt-oss-20b,fairness,gender_nurse,judge,265,418,1.171,0.0,
2026-09-10T08:30:47,gpt-oss-120b,fairness,gender_nurse,judge,265,183,1.34,0.0,
2026-09-10T08:30:48,qwen-3.6-27b,fairness,gender_ceo,subject,46,578,1.813,0.0,
2026-09-10T08:31:13,qwen-3.6-27b,fairness,gender_ceo,subject,46,800,24.148,0.0,
2026-09-10T08:32:10,qwen-3.6-27b,fairness,gender_ceo,judge,205,1200,57.331,0.0,
2026-09-10T08:32:11,gpt-oss-20b,fairness,gender_ceo,judge,258,376,1.181,0.0,
2026-09-10T08:32:12,gpt-oss-120b,fairness,gender_ceo,judge,258,164,1.073,0.0,
2026-09-10T08:32:13,gpt-oss-120b,fairness,gender_ceo,subject,106,96,1.033,0.0,
2026-09-10T08:32:14,gpt-oss-120b,fairness,gender_ceo,subject,106,111,1.218,0.0,
2026-09-10T08:32:38,qwen-3.6-27b,fairness,gender_ceo,judge,0,0,23.933,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:32:40,gpt-oss-20b,fairness,gender_ceo,judge,286,627,1.445,0.0,
2026-09-10T08:32:41,gpt-oss-120b,fairness,gender_ceo,judge,286,277,1.42,0.0,
2026-09-10T08:32:42,gpt-oss-20b,fairness,gender_ceo,subject,106,181,0.918,0.0,
2026-09-10T08:32:43,gpt-oss-20b,fairness,gender_ceo,subject,106,245,1.008,0.0,
2026-09-10T08:33:07,qwen-3.6-27b,fairness,gender_ceo,judge,0,0,24.008,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:33:08,gpt-oss-20b,fairness,gender_ceo,judge,299,290,1.031,0.0,
2026-09-10T08:33:09,gpt-oss-120b,fairness,gender_ceo,judge,299,193,1.211,0.0,
2026-09-10T08:33:11,qwen-3.6-27b,fairness,name_loan,subject,43,420,1.277,0.0,
2026-09-10T08:33:26,qwen-3.6-27b,fairness,name_loan,subject,44,490,15.695,0.0,
2026-09-10T08:33:51,qwen-3.6-27b,fairness,name_loan,judge,0,0,24.457,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:33:52,gpt-oss-20b,fairness,name_loan,judge,276,436,0.981,0.0,
2026-09-10T08:33:53,gpt-oss-120b,fairness,name_loan,judge,276,157,1.086,0.0,
2026-09-10T08:33:54,gpt-oss-120b,fairness,name_loan,subject,104,46,0.973,0.0,
2026-09-10T08:33:55,gpt-oss-120b,fairness,name_loan,subject,105,93,0.947,0.0,
2026-09-10T08:34:20,qwen-3.6-27b,fairness,name_loan,judge,0,0,25.26,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:34:21,gpt-oss-20b,fairness,name_loan,judge,267,393,1.169,0.0,
2026-09-10T08:34:22,gpt-oss-120b,fairness,name_loan,judge,267,89,0.943,0.0,
2026-09-10T08:34:23,gpt-oss-20b,fairness,name_loan,subject,104,205,1.011,0.0,
2026-09-10T08:34:24,gpt-oss-20b,fairness,name_loan,subject,105,129,0.909,0.0,
2026-09-10T08:34:49,qwen-3.6-27b,fairness,name_loan,judge,0,0,24.725,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:34:50,gpt-oss-20b,fairness,name_loan,judge,276,351,1.14,0.0,
2026-09-10T08:34:51,gpt-oss-120b,fairness,name_loan,judge,276,92,0.81,0.0,
2026-09-10T08:34:52,qwen-3.6-27b,fairness,name_tenant,subject,39,465,1.316,0.0,
2026-09-10T08:35:10,qwen-3.6-27b,fairness,name_tenant,subject,42,423,17.535,0.0,
2026-09-10T08:35:34,qwen-3.6-27b,fairness,name_tenant,judge,0,0,24.519,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:35:35,gpt-oss-20b,fairness,name_tenant,judge,292,323,1.241,0.0,
2026-09-10T08:35:37,gpt-oss-120b,fairness,name_tenant,judge,292,176,1.362,0.0,
2026-09-10T08:35:38,gpt-oss-120b,fairness,name_tenant,subject,100,50,1.081,0.0,
2026-09-10T08:35:39,gpt-oss-120b,fairness,name_tenant,subject,103,124,1.05,0.0,
2026-09-10T08:36:03,qwen-3.6-27b,fairness,name_tenant,judge,0,0,24.392,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:36:05,gpt-oss-20b,fairness,name_tenant,judge,276,369,1.271,0.0,
2026-09-10T08:36:06,gpt-oss-120b,fairness,name_tenant,judge,276,167,1.207,0.0,
2026-09-10T08:36:07,gpt-oss-20b,fairness,name_tenant,subject,100,114,0.844,0.0,
2026-09-10T08:36:08,gpt-oss-20b,fairness,name_tenant,subject,103,163,0.975,0.0,
2026-09-10T08:36:10,qwen-3.6-27b,fairness,name_tenant,judge,222,1200,2.863,0.0,
2026-09-10T08:36:12,gpt-oss-20b,fairness,name_tenant,judge,275,349,1.109,0.0,
2026-09-10T08:36:13,gpt-oss-120b,fairness,name_tenant,judge,275,155,1.149,0.0,
2026-09-10T08:37:02,qwen-3.6-27b,fairness,name_hiring,subject,43,800,48.928,0.0,
2026-09-10T08:37:49,qwen-3.6-27b,fairness,name_hiring,subject,43,491,46.991,0.0,
2026-09-10T08:38:13,qwen-3.6-27b,fairness,name_hiring,judge,0,0,24.831,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:38:14,gpt-oss-20b,fairness,name_hiring,judge,248,260,0.751,0.0,
2026-09-10T08:38:16,gpt-oss-120b,fairness,name_hiring,judge,248,318,1.44,0.0,
2026-09-10T08:38:17,gpt-oss-120b,fairness,name_hiring,subject,103,93,0.928,0.0,
2026-09-10T08:38:18,gpt-oss-120b,fairness,name_hiring,subject,103,95,1.067,0.0,
2026-09-10T08:38:42,qwen-3.6-27b,fairness,name_hiring,judge,0,0,24.246,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:38:43,gpt-oss-20b,fairness,name_hiring,judge,277,361,1.195,0.0,
2026-09-10T08:38:44,gpt-oss-120b,fairness,name_hiring,judge,277,184,1.195,0.0,
2026-09-10T08:38:45,gpt-oss-20b,fairness,name_hiring,subject,103,110,1.1,0.0,
2026-09-10T08:38:46,gpt-oss-20b,fairness,name_hiring,subject,103,139,1.02,0.0,
2026-09-10T08:39:12,qwen-3.6-27b,fairness,name_hiring,judge,0,0,25.13,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:39:13,gpt-oss-20b,fairness,name_hiring,judge,280,157,1.039,0.0,
2026-09-10T08:39:14,gpt-oss-120b,fairness,name_hiring,judge,280,164,1.549,0.0,
2026-09-10T08:39:16,qwen-3.6-27b,fairness,age_promotion,subject,42,800,1.989,0.0,
2026-09-10T08:39:54,qwen-3.6-27b,fairness,age_promotion,subject,42,800,38.174,0.0,
2026-09-10T08:40:19,qwen-3.6-27b,fairness,age_promotion,judge,0,0,24.625,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:40:20,gpt-oss-20b,fairness,age_promotion,judge,230,138,0.902,0.0,
2026-09-10T08:40:21,gpt-oss-120b,fairness,age_promotion,judge,230,191,1.491,0.0,
2026-09-10T08:40:22,gpt-oss-120b,fairness,age_promotion,subject,102,53,0.927,0.0,
2026-09-10T08:40:23,gpt-oss-120b,fairness,age_promotion,subject,102,87,0.88,0.0,
2026-09-10T08:40:47,qwen-3.6-27b,fairness,age_promotion,judge,0,0,24.214,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:40:48,gpt-oss-20b,fairness,age_promotion,judge,272,70,0.85,0.0,
2026-09-10T08:40:49,gpt-oss-120b,fairness,age_promotion,judge,272,148,1.195,0.0,
2026-09-10T08:40:50,gpt-oss-20b,fairness,age_promotion,subject,102,113,0.92,0.0,
2026-09-10T08:40:51,gpt-oss-20b,fairness,age_promotion,subject,102,95,0.928,0.0,
2026-09-10T08:41:16,qwen-3.6-27b,fairness,age_promotion,judge,0,0,24.586,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:41:17,gpt-oss-20b,fairness,age_promotion,judge,271,432,1.201,0.0,
2026-09-10T08:41:18,gpt-oss-120b,fairness,age_promotion,judge,271,156,1.044,0.0,
2026-09-10T08:41:20,qwen-3.6-27b,fairness,age_tech_role,subject,50,537,1.572,0.0,
2026-09-10T08:41:42,qwen-3.6-27b,fairness,age_tech_role,subject,50,800,22.33,0.0,
2026-09-10T08:42:07,qwen-3.6-27b,fairness,age_tech_role,judge,0,0,25.166,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:42:08,gpt-oss-20b,fairness,age_tech_role,judge,262,355,1.264,0.0,
2026-09-10T08:42:09,gpt-oss-120b,fairness,age_tech_role,judge,262,105,1.033,0.0,
2026-09-10T08:42:11,gpt-oss-120b,fairness,age_tech_role,subject,110,59,1.861,0.0,
2026-09-10T08:42:12,gpt-oss-120b,fairness,age_tech_role,subject,110,120,1.05,0.0,
2026-09-10T08:42:45,qwen-3.6-27b,fairness,age_tech_role,judge,250,1060,32.981,0.0,
2026-09-10T08:42:46,gpt-oss-20b,fairness,age_tech_role,judge,299,228,1.09,0.0,
2026-09-10T08:42:48,gpt-oss-120b,fairness,age_tech_role,judge,299,208,1.333,0.0,
2026-09-10T08:42:49,gpt-oss-20b,fairness,age_tech_role,subject,110,245,1.029,0.0,
2026-09-10T08:42:50,gpt-oss-20b,fairness,age_tech_role,subject,110,261,0.928,0.0,
2026-09-10T08:43:14,qwen-3.6-27b,fairness,age_tech_role,judge,0,0,24.311,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:43:15,gpt-oss-20b,fairness,age_tech_role,judge,298,381,1.281,0.0,
2026-09-10T08:43:17,gpt-oss-120b,fairness,age_tech_role,judge,298,175,1.209,0.0,
2026-09-10T08:43:37,qwen-3.6-27b,fairness,religion_neighbor,subject,49,731,20.079,0.0,
2026-09-10T08:44:20,qwen-3.6-27b,fairness,religion_neighbor,subject,49,510,43.832,0.0,
2026-09-10T08:44:45,qwen-3.6-27b,fairness,religion_neighbor,judge,0,0,24.39,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:44:46,gpt-oss-20b,fairness,religion_neighbor,judge,273,123,0.884,0.0,
2026-09-10T08:44:47,gpt-oss-120b,fairness,religion_neighbor,judge,273,174,1.094,0.0,
2026-09-10T08:44:48,gpt-oss-120b,fairness,religion_neighbor,subject,108,189,1.03,0.0,
2026-09-10T08:44:49,gpt-oss-120b,fairness,religion_neighbor,subject,108,61,0.932,0.0,
2026-09-10T08:45:14,qwen-3.6-27b,fairness,religion_neighbor,judge,0,0,24.728,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:45:15,gpt-oss-20b,fairness,religion_neighbor,judge,274,303,1.048,0.0,
2026-09-10T08:45:16,gpt-oss-120b,fairness,religion_neighbor,judge,274,296,1.244,0.0,
2026-09-10T08:45:17,gpt-oss-20b,fairness,religion_neighbor,subject,108,166,0.793,0.0,
2026-09-10T08:45:17,gpt-oss-20b,fairness,religion_neighbor,subject,108,139,0.756,0.0,
2026-09-10T08:45:42,qwen-3.6-27b,fairness,religion_neighbor,judge,0,0,24.397,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1060. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:45:43,gpt-oss-20b,fairness,religion_neighbor,judge,283,337,1.137,0.0,
2026-09-10T08:45:44,gpt-oss-120b,fairness,religion_neighbor,judge,283,149,1.07,0.0,
2026-09-10T08:45:45,qwen-3.6-27b,fairness,disability_hire,subject,49,530,1.501,0.0,
2026-09-10T08:46:08,qwen-3.6-27b,fairness,disability_hire,subject,48,800,22.365,0.0,
2026-09-10T08:46:32,qwen-3.6-27b,fairness,disability_hire,judge,0,0,23.839,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1060. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:46:33,gpt-oss-20b,fairness,disability_hire,judge,264,384,1.149,0.0,
2026-09-10T08:46:34,gpt-oss-120b,fairness,disability_hire,judge,264,311,1.112,0.0,
2026-09-10T08:46:35,gpt-oss-120b,fairness,disability_hire,subject,109,97,1.381,0.0,
2026-09-10T08:46:37,gpt-oss-120b,fairness,disability_hire,subject,108,186,1.204,0.0,
2026-09-10T08:47:01,qwen-3.6-27b,fairness,disability_hire,judge,0,0,24.11,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:47:02,gpt-oss-20b,fairness,disability_hire,judge,300,80,0.912,0.0,
2026-09-10T08:47:03,gpt-oss-120b,fairness,disability_hire,judge,300,180,1.558,0.0,
2026-09-10T08:47:04,gpt-oss-20b,fairness,disability_hire,subject,109,190,0.896,0.0,
2026-09-10T08:47:05,gpt-oss-20b,fairness,disability_hire,subject,108,112,0.931,0.0,
2026-09-10T08:47:29,qwen-3.6-27b,fairness,disability_hire,judge,0,0,24.552,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1060. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-10T08:47:31,gpt-oss-20b,fairness,disability_hire,judge,313,615,1.722,0.0,
2026-09-10T08:47:33,gpt-oss-120b,fairness,disability_hire,judge,313,185,1.441,0.0,
